"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"62","SP_0020",73,517.5345146,3.424366693,0.174291605,19.6473415,6.09e-86,1.82e-84,81.59435418,103.1929466,72.34866808,864.9269493,857.8927335,1125.251436,"SPD_0025","SP_RS00140","SPT_RS00305","SPT_0060","SPD_RS00145","cytidine/deoxycytidylate deaminase family protein","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"tadA","cytidine/deoxycytidylate deaminase"
"63","SP_1651",74,968.3522788,-3.035616487,0.154502471,-19.64768888,6.05e-86,1.82e-84,1590.442332,1793.052008,1756.39845,178.2673865,196.7142574,295.2392381,"SPD_1464","SP_RS08150","SPT_RS07900","SPT_1591","SPD_RS07725","thiol peroxidase","VARIOUS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"Tpx","Thiol peroxidase"
"64","SP_2126",75,15695.94602,2.033851236,0.103930014,19.56943098,2.82e-85,8.32e-84,6368.245071,5740.033093,6301.509198,22789.06445,26020.92482,26955.8995,"SPD_1956","SP_RS10850","SPT_RS10590","SPT_2138","SPD_RS10285","dihydroxy-acid dehydratase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvD","Dihydroxy-acid dehydratase"
"65","SP_2075",76,3656.554237,2.258106174,0.115448114,19.55948943,3.42e-85,9.98e-84,1094.400465,1272.911838,1400.335377,6105.107779,6334.472301,5732.097661,"SPD_1902","SP_RS10570","SPT_RS10330","SPT_2086","SPD_RS10020","ABC transporter, permease/ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"66","SP_2146",77,512.1414798,2.889123556,0.147714985,19.55877096,3.47e-85,9.99e-84,112.6779177,109.1578568,134.2336858,876.4813169,898.8748705,941.423231,"SPD_1974","SP_RS10950","SPT_RS10690","SPT_2159","SPD_RS10380","conserved hypothetical protein","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","alpha-L-fucosidase"
"67","SP_2131",78,1403.116432,3.173613965,0.163391584,19.42336253,4.9e-84,1.39e-82,323.7871198,308.9823487,200.3041637,2431.369077,2357.838946,2796.416935,"SPD_1961","SP_RS10875","SPT_RS10615","SPT_2143","SPD_RS10310","transcriptional regulator, BglG family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"bglG","ranscriptional regulator, BglG family"
"68","SP_0871",79,3146.038097,-2.44024061,0.125648501,-19.42116772,5.11e-84,1.43e-82,4608.138288,5431.647235,5900.601909,996.4266572,886.5802294,1052.834264,"SPD_0766","SP_RS04290","SPT_RS06610","SPT_1330","SPD_RS04065","conserved hypothetical protein","UNKNOWN",NA,"METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"sufB","Iron-sulfur cluster assembly protein SufB"
"69","SP_0155",80,1403.912855,2.217630216,0.114289007,19.40370538,7.18e-84,1.99e-82,494.746719,456.3156309,533.0482446,2387.352438,2318.22288,2233.791217,"SPD_0157","SP_RS00800","SPT_RS01030","SPT_0202","SPD_RS00865","putative sensor histidine kinase","REGULATOR","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"","sensor histidine kinase"
"70","SP_2224",81,9360.917788,2.666909134,0.137953638,19.33192316,2.89e-83,7.91e-82,2881.705366,2724.770983,1974.042378,16982.1694,14696.19431,16906.6243,"SPD_2051","SP_RS11355","SPT_RS11090","SPT_2242","SPD_RS10760","peptidase, M16 family","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","M16 family peptidase"
"71","SP_0726",82,566.9563448,-3.175964439,0.164705119,-19.28273065,7.5e-83,2.03e-81,1125.484028,918.5961719,1008.09797,107.8407647,102.4553424,139.2637916,"SPD_0632","SP_RS03555","SPT_RS03700","SPT_0742","SPD_RS03375","phosphomethylpyrimidine kinase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"thiD","bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase"
"72","SP_1063",83,3337.176756,-2.670490225,0.13912691,-19.19463478,4.1e-82,1.1e-80,6584.534867,6120.594364,4643.768022,948.0083547,896.142728,830.0121977,"n.p.","SP_RS05255","n.p","n.p.","n.p","putative ABC-2 transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter permease"
"73","SP_0191",84,1425.223809,2.032578545,0.105920133,19.18972805,4.51e-82,1.19e-80,555.6186975,573.2278709,543.8108564,2294.917497,2260.847888,2322.920043,"SPD_0179","SP_RS00935","SPT_RS01215","SPT_0241","SPD_RS00970","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"74","SP_2231",85,3899.98939,2.317843053,0.120967837,19.16082089,7.86e-82,2.05e-80,1345.65927,1430.385468,1109.744859,6234.956863,6210.159819,7069.03006,"SPD_2058","SP_RS11390","SPT_RS11125","SPT_2249","SPD_RS10795","putative ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","H+-transporting ATP synthase subunit c"
"75","SP_0156",86,1715.412537,2.137563801,0.112237643,19.04498118,7.23e-81,1.86e-79,608.7197851,638.2453922,654.4265886,2812.663209,3032.678134,2545.74211,"SPD_0158","SP_RS00805","SPT_RS01035","SPT_0203","SPD_RS00870","DNA-binding response regulator","REGULATOR","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Signal transduction","Transcription",NA,2,"","DNA-binding response regulator"
"76","SP_2221",87,4980.112307,2.32326403,0.122241785,19.00548188,1.54e-80,3.91e-79,1896.097373,1655.859074,1410.799028,8652.570741,8555.704124,7709.643501,"SPD_2048","SP_RS11340","SPT_RS11075","SPT_2239","SPD_RS10745","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"cbiO1","cobalt transporter ATP-binding subunit"
"77","SP_2194",88,13630.00742,2.121984656,0.111772006,18.9849384,2.27e-80,5.72e-79,4801.115412,4978.314059,5437.21168,23319.46494,23930.83584,19313.10261,"SPD_2022","SP_RS11210","SPT_RS10945","SPT_2213","SPD_RS10615","ATP-dependent Clp protease, ATP-binding subunit","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"clpA","ATP-dependent Clp protease ATP-binding subunit ClpA"
"78","SP_2002",89,727.0706872,2.642010507,0.139463283,18.94412965,4.94e-80,1.23e-78,181.3207871,229.052552,183.2633617,1178.5455,1292.303385,1297.938537,"SPD_1800","SP_RS10065","SPT_RS09820","SPT_1983","SPD_RS09510","conserved hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"79","SP_1572",90,32330.06381,-1.843040442,0.097717885,-18.86083022,2.39e-79,5.89e-78,53294.06476,49773.00024,48769.28048,15142.82411,13280.94451,13720.26875,"SPD_1402","SP_RS07750","SPT_RS07520","SPT_1512","SPD_RS07380","non-heme iron-containing ferritin","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Non-heme iron-containing ferritin"
"80","SP_0150",91,1558.621202,2.281432143,0.121694045,18.74727836,2.04e-78,4.96e-77,458.4825616,583.9647093,539.9243577,2753.240747,2514.937138,2501.177697,"SPD_0152","SP_RS00775","SPT_RS01005","SPT_0197","SPD_RS00840","peptidase, M20/M25/M40 family","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"",""
"81","SP_0102",92,2430.158213,2.049861341,0.109372242,18.74206193,2.25e-78,5.41e-77,941.5729443,963.9294895,910.3375798,3812.391114,3613.258408,4339.459745,"SPD_0098","SP_RS00515","SPT_RS00685","SPT_0136","SPD_RS00515","glycosyl transferase","CARBOHYDRATE METABOLISM","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"ExoA"," glycosyl transferase"
"82","SP_2223",93,5253.90877,2.604868486,0.139971783,18.60995437,2.67e-77,6.36e-76,1722.547477,1570.560858,1127.981507,9158.762085,8835.748727,9107.851968,"SPD_2050","SP_RS11350","SPT_RS11085","SPT_2241","SPD_RS10755","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"83","SP_0868",94,3948.965092,-2.392323042,0.129147014,-18.52402903,1.32e-76,3.11e-75,5585.97539,6646.102953,7690.484041,1286.386264,1198.04447,1286.797434,"SPD_0763","SP_RS04275","SPT_RS06625","SPT_1333","SPD_RS04050","conserved hypothetical protein","UNKNOWN",NA,"METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"sufD","Fe-S cluster assembly scaffold protein sufD"
"84","SP_2229",95,4090.803826,1.751896114,0.094579855,18.52293082,1.35e-76,3.15e-75,1806.732128,1932.034416,1861.632877,6138.670466,6421.90086,6383.852205,"SPD_2056","SP_RS11380","SPT_RS11115","SPT_2247","SPD_RS10785","tryptophanyl-tRNA synthetase","AMINO ACID METABOLSIM","Membrane","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"trpS","tryptophanyl-tRNA synthetase II"
"85","SP_2204",96,4507.287608,2.489833424,0.13496943,18.44738782,5.47e-76,1.26e-74,1475.174118,1422.631084,1171.629877,8960.687211,7473.775709,6539.827652,"SPD_2031","SP_RS11255","SPT_RS10990","SPT_2222","SPD_RS10660","ribosomal protein L9","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplI","50S ribosomal protein L9"
"86","SP_1157",97,1792.404279,-2.191818973,0.11910334,-18.40266588,1.25e-75,2.86e-74,2693.908836,3067.156829,3078.704892,616.232941,691.2320432,607.1901312,"SPD_1021","SP_RS05710","SPT_RS05865","SPT_1184","SPD_RS05440","voltage-gated chloride channel family protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","voltage-gated chloride channel family protein"
"87","SP_2239",99,11543.73261,1.984601393,0.108523479,18.28729984,1.04e-74,2.34e-73,4948.762338,4949.68249,4026.11369,18604.73274,18071.75632,18661.34807,"SPD_2068","SP_RS11450","SPT_RS11180","SPT_2260","SPD_RS10855","serine protease","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"htrA","Serine protease"
"88","SP_1151",100,1199.173421,-2.306987809,0.126248768,-18.27334909,1.35e-74,2.99e-73,1877.965295,1963.64844,2162.986007,426.4111868,385.2320873,378.7975131,"SPD_1015","SP_RS05680","SPT_RS05835","SPT_1178","SPD_RS05410","exonuclease RexB","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING","CELLULAR PROCESSES","Replication","DNA repair and editing","Cellular community",3,"rexB","Exonuclease RexB"
"89","SP_0019",101,12038.69921,1.649269158,0.090290246,18.26630481,1.53e-74,3.37e-73,5861.842016,5606.419104,5952.920161,18524.40237,17614.12246,18672.48917,"SPD_0024","SP_RS00135","SPT_RS00300","SPT_0059","SPD_RS00140","adenylosuccinate synthetase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purA","adenylosuccinate synthetase"
"90","SP_2067",102,2135.715762,1.953562852,0.107029673,18.25253496,1.98e-74,4.29e-73,935.0972019,834.490938,858.617251,3603.862289,3262.178101,3320.048791,"SPD_1878","SP_RS10450","SPT_RS10210","SPT_2062","SPD_RS09900","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"91","SP_2003",103,1146.902827,2.2151164,0.121386997,18.24838294,2.13e-74,4.58e-73,407.9717709,444.9823015,363.5371091,1887.76359,1916.597938,1860.564255,"SPD_1801","SP_RS10070","SPT_RS09825","SPT_1984","SPD_RS09515","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"92","SP_1869",104,622.1471732,3.242638589,0.178650118,18.1507778,1.27e-73,2.7e-72,75.11861178,121.0876772,144.6973362,1152.135516,1192.580185,1047.263713,"SPD_1649","SP_RS09270","SPT_RS08895","SPT_1786","SPD_RS08725","iron-compound ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"93","SP_2001",105,1595.168034,2.323368599,0.12841661,18.0924305,3.66e-73,7.71e-72,476.6146403,566.0699787,527.0690158,2512.24965,2402.919297,3086.085621,"SPD_1799","SP_RS10060","SPT_RS09815","SPT_1982","SPD_RS09505","putative sensor histidine kinase","REGULATOR","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"desK",""
"94","SP_0103",106,9610.507673,1.663820397,0.092181177,18.04945915,7.97e-73,1.66e-71,4380.192156,4694.980824,4724.487611,15110.91205,14246.75688,14505.71653,"SPD_0099","SP_RS00520","SPT_RS00690","SPT_0137","SPD_RS00520","putative capsular polysaccharide biosynthesis protein","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,""," Capsular polysaccharide biosynthesis protein"
"95","SP_1507",107,14010.35574,-2.178285733,0.121152319,-17.97972796,2.81e-72,5.81e-71,19791.16391,22390.48345,26753.16224,5287.498717,4826.329662,5013.496496,"SPD_1334","SP_RS07420","SPT_RS07170","SPT_1443","SPD_RS07025","ATP synthase F1, epsilon subunit","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"AtpC","ATP synthase F1, epsilon subunit"
"96","SP_0031",108,536.8882517,2.416186537,0.134515908,17.96208764,3.86e-72,7.92e-71,173.5498962,166.4209948,163.5319068,878.6821488,886.5802294,952.5643343,"SPD_0037","SP_RS00190","SPT_RS00350","SPT_0069","SPD_RS00195","hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Mobile element/pseudogene",NA,NA,1,"",""
"97","SP_0029",109,715.2247822,2.423895612,0.135129062,17.9376337,6e-72,1.22e-70,243.4879141,207.5788752,225.1179631,1198.352987,1330.55338,1086.257574,"SPD_0035","SP_RS00185","SPT_RS00345","SPT_0067","SPD_RS00190","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"98","SP_1898",110,781.7978383,2.536478864,0.141492775,17.92656098,7.32e-72,1.47e-70,279.7520715,205.7894022,206.5823539,1317.197911,1327.821237,1353.644054,"SPD_1678","SP_RS09430","SPT_RS09065","SPT_1821","SPD_RS08875","alpha-galactosidase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"aga","Alpha-galactosidase"
"99","SP_0202",111,5152.423754,2.049176493,0.114692145,17.86675537,2.14e-71,4.27e-70,2001.0044,1827.648488,2166.274582,8199.199363,9216.8826,7503.53309,"SPD_0187","SP_RS00980","SPT_RS01260","SPT_0249","SPD_RS01015","anaerobic ribonucleoside-triphosphate reductase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"nrdD","anaerobic ribonucleoside triphosphate reductase"
"100","SP_2233",112,196.7388383,3.834476698,0.214838588,17.84817491,2.99e-71,5.91e-70,29.78841502,25.05262287,23.31899219,393.9489158,385.2320873,323.0919964,"SPD_2059","SP_RS11405","n.p","SPT_2251","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"101","SP_1509",113,14322.98042,-1.974492777,0.110788743,-17.82214253,4.76e-71,9.33e-70,20094.22865,22981.00956,25512.1733,5831.104204,5971.097354,5548.269456,"SPD_1336","SP_RS07430","SPT_RS07180","SPT_1445","SPD_RS07035","ATP synthase F1, gamma subunit","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"AtpG","ATP synthase F1, gamma subunit"
"102","SP_1857",114,231.0931599,4.159731999,0.233469659,17.8170132,5.21e-71,1.01e-69,34.96900893,17.2982396,23.31899219,461.6244977,509.5445694,339.8036514,"SPD_1638","SP_RS09215","SPT_RS08840","SPT_1774","SPD_RS08655","cation efflux system protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Cation efflux system protein"
"103","SP_0867",115,1801.039094,-2.221806463,0.124876151,-17.79207995,8.14e-71,1.57e-69,2589.00181,3104.139272,3220.113653,627.2371006,652.9820487,612.7606829,"SPD_0762","SP_RS04270","SPT_RS06630","SPT_1334","SPD_RS04045","ABC transporter, ATP-binding protein","TRANSPORT",NA,"METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"sufC","Fe-S cluster assembly ATPase SufC"
"104","SP_0730",117,37553.21529,-1.867106926,0.105270192,-17.73633065,2.2e-70,4.16e-69,53060.93804,58388.12006,65568.82059,16325.22106,16478.91727,15497.27473,"SPD_0636","SP_RS03575","SPT_RS03720","SPT_0746","SPD_RS03395","pyruvate oxidase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"spxB","pyruvate oxidase"
"105","SP_2064",118,1040.353349,2.123283088,0.120040044,17.68812325,5.18e-70,9.72e-69,407.9717709,392.4910916,360.2485332,1732.05473,1572.347988,1777.00598,"SPD_1875","SP_RS10435","SPT_RS10195","SPT_2059","SPD_RS09885","hydrolase, haloacid dehalogenase-like family","UNKNOWN",NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","haloacid dehalogenase-like family"
"106","SP_1870",119,1451.304068,3.266758596,0.184867139,17.67084516,7.03e-70,1.31e-68,180.0256386,258.877103,354.5682659,2567.270449,3040.874562,2306.208388,"SPD_1650","SP_RS09275","SPT_RS08900","SPT_1787","SPD_RS08730","iron-compound ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"107","SP_1153",120,532.7498334,-2.731336033,0.154739267,-17.6512148,9.96e-70,1.84e-68,901.4233414,962.1400165,917.5126543,125.9976281,155.7321204,133.6932399,"SPD_1017","SP_RS05690","SPT_RS05845","SPT_1180","SPD_RS05420","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"108","SP_2122",124,1292.445725,2.300914813,0.130737044,17.59956281,2.48e-69,4.43e-68,370.412465,484.3507088,435.2878543,1949.386884,2275.874672,2239.361768,"SPD_1951","SP_RS10830","SPT_RS10570","SPT_2133","SPD_RS10270","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"109","SP_0034",125,21908.47579,2.095378746,0.11936713,17.55406828,5.54e-69,9.81e-68,7186.77891,8305.540973,9302.484116,33040.53959,39351.0479,34264.46328,"SPD_0040","SP_RS00210","SPT_RS00365","SPT_0072","SPD_RS00210","membrane protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"110","SP_2127",126,951.4981916,2.137817203,0.121808118,17.55069555,5.88e-69,1.03e-67,382.0688013,327.4735704,342.0118855,1523.525905,1479.455144,1654.453844,"SPD_1957","SP_RS10855","SPT_RS10595","SPT_2139","SPD_RS10290","transketolase, C-terminal subunit","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"tktA2","Transketolase, C-terminal subunit"
"111","SP_0024",127,1717.077542,2.015286654,0.114880293,17.54249221,6.79e-69,1.18e-67,634.6227547,675.2278355,709.7344547,2556.816497,2673.4014,3052.662311,"SPD_0030","SP_RS00160","SPT_RS00325","SPT_0064","SPD_RS00165","conserved hypothetical protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"",""
"112","SP_0055",128,3066.559044,1.681430831,0.096108249,17.49517697,1.56e-68,2.7e-67,1423.368178,1444.104761,1488.529002,4671.815984,4558.5797,4812.956637,"SPD_0061","SP_RS00315","SPT_RS00475","SPT_0093","SPD_RS00325","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"113","SP_0266",129,23001.94313,2.054996437,0.117467511,17.49416852,1.59e-68,2.73e-67,10210.95061,8529.821597,7908.725891,33908.21758,38331.95876,39121.98433,"SPD_0248","SP_RS01305","SPT_RS01580","SPT_0313","SPD_RS01330","glucosamine--fructose-6-phosphate aminotransferase, isomerizing","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","glucosamine--fructose-6-phosphate aminotransferase"
"114","SP_0021",130,421.6401179,2.667619093,0.152929427,17.44346486,3.86e-68,6.58e-67,112.6779177,125.2631144,102.2448119,697.1135145,734.9463227,757.5950261,"SPD_0027","SP_RS00145","SPT_RS00310","SPT_0061","SPD_RS00150","putative deoxyuridine 5triphosphate nucleotidohydrolase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"dut","deoxyuridine 5'-triphosphate nucleotidohydrolase"
"115","SP_0160",131,296.2466771,2.975890023,0.170982897,17.40460636,7.61e-68,1.29e-66,66.05257243,60.2455931,71.45178377,548.557359,540.9642077,490.2085463,"SPD_0162","SP_RS00825","SPT_RS01060","SPT_0208","SPD_RS00890","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"116","SP_0051",132,9491.71785,1.858271529,0.10713211,17.34560754,2.13e-67,3.57e-66,4052.519591,3703.016257,4513.719796,14531.54304,15810.90844,14338.59998,"SPD_0058","SP_RS00300","SPT_RS00460","SPT_0090","SPD_RS00310","phosphoribosylamine--glycine ligase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purD","phosphoribosylamine--glycine ligase"
"117","SP_2066",133,5497.884608,1.701907263,0.098910164,17.20659634,2.37e-66,3.95e-65,2687.433094,2461.718443,2598.273861,8959.036587,8331.668442,7949.177223,"SPD_1877","SP_RS10445","SPT_RS10205","SPT_2061","SPD_RS09895","threonine synthase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"thrC","threonine synthase"
"118","SP_0027",134,7369.124798,1.795386549,0.104682209,17.15082789,6.2e-66,1.02e-64,2937.39675,3359.437429,3556.146309,11835.52392,11440.84657,11085.39781,"SPD_0033","SP_RS00175","SPT_RS00335","SPT_0066","SPD_RS00180","ribose-phosphate pyrophosphokinase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"prsA","ribose-phosphate pyrophosphokinase"
